rollno,register_sem,schedule_sem,course_code
1401EE70,4,4,MA225
1401MC14,4,4,CS244
1401MC14,4,4,MA216
1401MC14,4,4,MA218
1401MC14,4,4,MA220
1401MC14,4,4,MA225
1401MC14,4,4,MA227
1301CS16,6,6,CS372
1301CS16,6,6,CS341
1301CS16,6,6,CS342
1301CS16,6,6,CS358
1301CS16,6,6,CS359
1301CS16,6,6,CS399
1301CB30,6,6,CB424
1301CB30,6,6,CB302
1301CB30,6,6,CB304
1301CB30,6,6,CB306
1301CB30,6,6,CB308
1301CB30,6,6,CB310
1512MA20,2,2,MA422
1512MA20,2,2,MA424
1512MA20,2,2,MA426
1512MA20,2,2,MA428
1512MA20,2,2,MA430
1301MM26,6,6,MM302
1301MM26,6,6,MM304
1301MM26,6,6,MM306
1301MM26,6,6,MM312
1301MM26,6,6,MM314
1301EE78,6,6,HS302
1301EE78,6,6,EE305
1301EE78,6,6,EE309
1301EE78,6,6,EE311
1301EE78,6,6,EE320
1301EE78,6,6,EE321
1301EE78,6,6,EE341
1301EE78,6,6,EE382
1401EE15,4,4,HS202
1401EE15,4,4,CS244
1401EE15,4,4,EE203
1401EE15,4,4,EE204
1401EE15,4,4,EE205
1401EE15,4,4,EE280
1401EE15,4,4,EE281
1401EE15,4,4,MA225
1301CS75,6,6,CS372
1301CS75,6,6,CS341
1301CS75,6,6,CS342
1301CS75,6,6,CS358
1301CS75,6,6,CS359
1301CS75,6,6,CS399
1512PH10,2,2,PH420
1512PH10,2,2,PH422
1512PH10,2,2,PH424
1512PH10,2,2,PH426
1512PH10,2,2,PH428
1512PH10,2,2,PH440
1401CB28,4,4,CS244
1401CB28,4,4,CB202
1401CB28,4,4,CB204
1401CB28,4,4,CB206
1401CB28,4,4,CB208
1401CB28,4,4,CB210
1301ME64,6,6,ME312
1301ME64,6,6,ME314
1301ME64,6,6,ME332
1301ME64,6,6,ME396
1301CE68,6,6,CE314
1301CE68,6,6,CE318
1301CE68,6,6,CE320
1301CE68,6,6,CE324
1301CE68,6,6,CE392
1301CE68,6,6,CE394
1301CB02,6,6,CB424
1301CB02,6,6,HS341
1301CB02,6,6,CB302
1301CB02,6,6,CB304
1301CB02,6,6,CB306
1301CB02,6,6,CB308
1301CB02,6,6,CB310
1301EE04,6,6,HS302
1301EE04,6,6,EE305
1301EE04,6,6,EE309
1301EE04,6,6,EE311
1301EE04,6,6,EE320
1301EE04,6,6,EE321
1301EE04,6,6,EE341
1301EE04,6,6,EE382
1201EE23,8,8,EE528
1201EE23,8,8,EE573
1201EE23,8,8,EE496
1401CB25,4,4,HS202
1401CB25,4,4,CS244
1401CB25,4,4,CB202
1401CB25,4,4,CB204
1401CB25,4,4,CB206
1401CB25,4,4,CB208
1401CB25,4,4,CB210
1301CE38,6,6,HS302
1301CE38,6,6,CE314
1301CE38,6,6,CE318
1301CE38,6,6,CE320
1301CE38,6,6,CE324
1301CE38,6,6,CE392
1301CE38,6,6,CE394
1301EE86,6,6,EE305
1301EE86,6,6,EE309
1301EE86,6,6,EE311
1301EE86,6,6,EE320
1301EE86,6,6,EE321
1301EE86,6,6,EE341
1301EE86,6,6,EE382
1301ME84,6,6,HS331
1301ME84,6,6,ME312
1301ME84,6,6,ME314
1301ME84,6,6,ME332
1301ME84,6,6,ME396
1401EE14,4,4,HS202
1401EE14,4,4,CS244
1401EE14,4,4,EE203
1401EE14,4,4,EE204
1401EE14,4,4,EE205
1401EE14,4,4,EE280
1401EE14,4,4,EE281
1401EE14,4,4,MA225
1301EE23,6,6,HS341
1301EE23,6,6,EE305
1301EE23,6,6,EE309
1301EE23,6,6,EE311
1301EE23,6,6,EE320
1301EE23,6,6,EE321
1301EE23,6,6,EE341
1301EE23,6,6,EE382
1511MT20,2,2,CS551
1511MT20,2,2,ME547
1511MT20,2,2,ME506
1511MT20,2,2,MH502
1511MT20,2,2,MH504
1511MT20,2,2,MH520
1511MT20,2,2,MH507
1301EE91,6,6,EE305
1301EE91,6,6,EE309
1301EE91,6,6,EE311
1301EE91,6,6,EE320
1301EE91,6,6,EE321
1301EE91,6,6,EE341
1301EE91,6,6,EE382
1401CB60,4,4,HS202
1401CB60,4,4,CS244
1401CB60,4,4,CB202
1401CB60,4,4,CB204
1401CB60,4,4,CB206
1401CB60,4,4,CB208
1401CB60,4,4,CB210
1401CE35,4,4,HS202
1401CE35,4,4,CS244
1401CE35,4,4,CE214
1401CE35,4,4,CE216
1401CE35,4,4,CE218
1401CE35,4,4,CE220
1401CE35,4,4,CE292
1401EE44,4,4,HS202
1401EE44,4,4,CS244
1401EE44,4,4,EE203
1401EE44,4,4,EE204
1401EE44,4,4,EE205
1401EE44,4,4,EE280
1401EE44,4,4,EE281
1401EE44,4,4,MA225
1401CB10,4,4,PH203
1401CB10,4,4,CB202
1401CB10,4,4,CB204
1401CB10,4,4,CB206
1401CB10,4,4,CB208
1401CB10,4,4,CB210
1301MM16,6,6,MM302
1301MM16,6,6,MM304
1301MM16,6,6,MM306
1301MM16,6,6,MM312
1301MM16,6,6,MM314
1301CB53,6,6,CB424
1301CB53,6,6,CB302
1301CB53,6,6,CB304
1301CB53,6,6,CB306
1301CB53,6,6,CB308
1301CB53,6,6,CB310
1301ME14,6,6,ME314
1301ME14,6,6,ME332
1301ME14,6,6,ME396
1301CS88,6,6,CS392
1301CS88,6,6,CS341
1301CS88,6,6,CS342
1301CS88,6,6,CS358
1301CS88,6,6,CS359
1301CS88,6,6,CS399
1301MM04,6,6,MM302
1301MM04,6,6,MM304
1301MM04,6,6,MM306
1301MM04,6,6,MM312
1301MM04,6,6,MM314
1401CE46,4,4,CS244
1401CE46,4,4,CE214
1401CE46,4,4,CE216
1401CE46,4,4,CE218
1401CE46,4,4,CE220
1401CE46,4,4,CE292
1301ME86,6,6,HS331
1301ME86,6,6,ME312
1301ME86,6,6,ME314
1301ME86,6,6,ME332
1301ME86,6,6,ME396
1401CE42,4,4,CS244
1401CE42,4,4,CE214
1401CE42,4,4,CE216
1401CE42,4,4,CE218
1401CE42,4,4,CE220
1401CE42,4,4,CE292
1401CB15,4,4,PH203
1401CB15,4,4,CB202
1401CB15,4,4,CB204
1401CB15,4,4,CB206
1401CB15,4,4,CB208
1401CB15,4,4,CB210
1301CB24,6,6,CB424
1301CB24,6,6,CB302
1301CB24,6,6,CB304
1301CB24,6,6,CB306
1301CB24,6,6,CB308
1301CB24,6,6,CB310
1401MC05,4,4,CS244
1401MC05,4,4,MA216
1401MC05,4,4,MA218
1401MC05,4,4,MA220
1401MC05,4,4,MA225
1401MC05,4,4,MA227
1511CE13,2,2,CE568
1511CE13,2,2,CE532
1511CE13,2,2,CE570
1511CE13,2,2,CE545
1511CE13,2,2,CE512
1511CE13,2,2,CE590
1511CE13,2,2,CE598
1401CB03,4,4,PH203
1401CB03,4,4,CB202
1401CB03,4,4,CB204
1401CB03,4,4,CB206
1401CB03,4,4,CB208
1401CB03,4,4,CB210
1401CE58,4,4,CS244
1401CE58,4,4,CE214
1401CE58,4,4,CE216
1401CE58,4,4,CE218
1401CE58,4,4,CE220
1401CE58,4,4,CE292
1301CE42,6,6,CE314
1301CE42,6,6,CE318
1301CE42,6,6,CE320
1301CE42,6,6,CE324
1301CE42,6,6,CE392
1301CE42,6,6,CE394
1301CE15,6,6,CE314
1301CE15,6,6,CE318
1301CE15,6,6,CE320
1301CE15,6,6,CE324
1301CE15,6,6,CE392
1301CE15,6,6,CE394
1201CS55,8,8,CS551
1201CS55,8,8,CS563
1201CS55,8,8,CS568
1201CS55,8,8,CS492
1401ME76,4,4,CS244
1401ME76,4,4,ME208
1401ME76,4,4,ME214
1401ME76,4,4,ME216
1401ME76,4,4,ME292
1301EE24,6,6,EE305
1301EE24,6,6,EE309
1301EE24,6,6,EE311
1301EE24,6,6,EE320
1301EE24,6,6,EE321
1301EE24,6,6,EE341
1301EE24,6,6,EE382
1201MM23,8,8,MM510
1201MM23,8,8,MM512
1201MM23,8,8,MM432
1401CE60,4,4,HS202
1401CE60,4,4,CS244
1401CE60,4,4,CE214
1401CE60,4,4,CE216
1401CE60,4,4,CE218
1401CE60,4,4,CE220
1401CE60,4,4,CE292
1411CS11,4,4,CS696
1401ME36,4,4,HS202
1401ME36,4,4,CS244
1401ME36,4,4,ME208
1401ME36,4,4,ME214
1401ME36,4,4,ME216
1401ME36,4,4,ME292
1301CB45,6,6,CB424
1301CB45,6,6,HS331
1301CB45,6,6,CB302
1301CB45,6,6,CB304
1301CB45,6,6,CB306
1301CB45,6,6,CB308
1301CB45,6,6,CB310
1511MC22,2,2,CS551
1511MC22,2,2,CS547
1511MC22,2,2,MA502
1511MC22,2,2,MA504
1511MC22,2,2,CS514
1511MC22,2,2,MC504
1511MC22,2,2,MC594
1301EE92,6,6,EE305
1301EE92,6,6,EE309
1301EE92,6,6,EE311
1301EE92,6,6,EE320
1301EE92,6,6,EE321
1301EE92,6,6,EE341
1301EE92,6,6,EE382
1401CE39,4,4,HS202
1401CE39,4,4,CS244
1401CE39,4,4,CE214
1401CE39,4,4,CE216
1401CE39,4,4,CE218
1401CE39,4,4,CE220
1401CE39,4,4,CE292
1511CE37,2,2,CE568
1511CE37,2,2,CE532
1511CE37,2,2,CE570
1511CE37,2,2,CE545
1511CE37,2,2,CE512
1511CE37,2,2,CE590
1511CE37,2,2,CE598
1401EE51,4,4,CS244
1401EE51,4,4,EE203
1401EE51,4,4,EE204
1401EE51,4,4,EE205
1401EE51,4,4,EE280
1401EE51,4,4,EE281
1401EE51,4,4,MA225
1512MA32,2,2,MA422
1512MA32,2,2,MA424
1512MA32,2,2,MA426
1512MA32,2,2,MA428
1512MA32,2,2,MA430
1301CS42,6,6,CS372
1301CS42,6,6,CS341
1301CS42,6,6,CS342
1301CS42,6,6,CS358
1301CS42,6,6,CS359
1301CS42,6,6,CS399
1301CB44,6,6,CB424
1301CB44,6,6,CB302
1301CB44,6,6,CB304
1301CB44,6,6,CB306
1301CB44,6,6,CB308
1301CB44,6,6,CB310
1201CS30,8,8,CS551
1201CS30,8,8,CS563
1201CS30,8,8,CS547
1201CS30,8,8,CS492
1512MA31,2,2,MA422
1512MA31,2,2,MA424
1512MA31,2,2,MA426
1512MA31,2,2,MA428
1512MA31,2,2,MA430
1201MM04,8,8,MM510
1201MM04,8,8,MM512
1201MM04,8,8,MM432
1201MM27,8,8,MM510
1201MM27,8,8,MM512
1201MM27,8,8,MM432
1401CE22,4,4,PH203
1401CE22,4,4,CE214
1401CE22,4,4,CE216
1401CE22,4,4,CE218
1401CE22,4,4,CE220
1401CE22,4,4,CE292
1401PH27,4,4,HS202
1401PH27,4,4,EP202
1401PH27,4,4,EP204
1401PH27,4,4,EP206
1401PH27,4,4,EP208
1401PH27,4,4,EP262
1401PH27,4,4,EP264
1401PH30,4,4,HS202
1401PH30,4,4,EP202
1401PH30,4,4,EP204
1401PH30,4,4,EP206
1401PH30,4,4,EP208
1401PH30,4,4,EP262
1401PH30,4,4,EP264
1301CB04,6,6,CB424
1301CB04,6,6,CB302
1301CB04,6,6,CB304
1301CB04,6,6,CB306
1301CB04,6,6,CB308
1301CB04,6,6,CB310
1401CB37,4,4,HS202
1401CB37,4,4,CS244
1401CB37,4,4,CB202
1401CB37,4,4,CB204
1401CB37,4,4,CB206
1401CB37,4,4,CB208
1401CB37,4,4,CB210
1401AI02,4,4,HS202
1401AI02,4,4,CS249
1401AI02,4,4,CS250
1401AI02,4,4,CS259
1401AI02,4,4,CS260
1401AI02,4,4,CS267
1401AI02,4,4,CS277
1401AI02,4,4,MA225
1401MC43,4,4,CS244
1401MC43,4,4,MA216
1401MC43,4,4,MA218
1401MC43,4,4,MA220
1401MC43,4,4,MA225
1401MC43,4,4,MA227
1511EE05,2,2,EE528
1511EE05,2,2,EE561
1511EE05,2,2,EE560
1511EE05,2,2,EE535
1511EE05,2,2,EE542
1511EE05,2,2,EE591
1201MM07,8,8,MM510
1201MM07,8,8,MM512
1201MM07,8,8,MM432
1401EE23,4,4,CS244
1401EE23,4,4,EE203
1401EE23,4,4,EE204
1401EE23,4,4,EE205
1401EE23,4,4,EE280
1401EE23,4,4,EE281
1401EE23,4,4,MA225
1411CS22,4,4,CS696
1401ME85,4,4,CS244
1401ME85,4,4,ME208
1401ME85,4,4,ME214
1401ME85,4,4,ME216
1401ME85,4,4,ME292
1401CB34,4,4,CS244
1401CB34,4,4,CB202
1401CB34,4,4,CB204
1401CB34,4,4,CB206
1401CB34,4,4,CB208
1401CB34,4,4,CB210
1401ME53,4,4,CS244
1401ME53,4,4,ME208
1401ME53,4,4,ME214
1401ME53,4,4,ME216
1401ME53,4,4,ME292
1401ME35,4,4,HS202
1401ME35,4,4,CS244
1401ME35,4,4,ME208
1401ME35,4,4,ME214
1401ME35,4,4,ME216
1401ME35,4,4,ME292
1201ME07,8,8,ME542
1201ME07,8,8,ME552
1201ME07,8,8,ME496
1301CS06,6,6,CS372
1301CS06,6,6,CS341
1301CS06,6,6,CS342
1301CS06,6,6,CS358
1301CS06,6,6,CS359
1301CS06,6,6,CS399
1201MM36,8,8,MM510
1201MM36,8,8,MM512
1201MM36,8,8,MM432
1301CE21,6,6,CE314
1301CE21,6,6,CE318
1301CE21,6,6,CE320
1301CE21,6,6,CE324
1301CE21,6,6,CE392
1301CE21,6,6,CE394
1301CS41,6,6,CS392
1301CS41,6,6,HS302
1301CS41,6,6,CS341
1301CS41,6,6,CS342
1301CS41,6,6,CS358
1301CS41,6,6,CS359
1301CS41,6,6,CS399
1512MA03,2,2,MA422
1512MA03,2,2,MA424
1512MA03,2,2,MA426
1512MA03,2,2,MA428
1512MA03,2,2,MA430
1301CE37,6,6,CE314
1301CE37,6,6,CE318
1301CE37,6,6,CE320
1301CE37,6,6,CE324
1301CE37,6,6,CE392
1301CE37,6,6,CE394
1301CE43,6,6,CE314
1301CE43,6,6,CE318
1301CE43,6,6,CE320
1301CE43,6,6,CE324
1301CE43,6,6,CE392
1301CE43,6,6,CE394
1301CE25,6,6,CE314
1301CE25,6,6,CE318
1301CE25,6,6,CE320
1301CE25,6,6,CE324
1301CE25,6,6,CE392
1301CE25,6,6,CE394
1301CE29,6,6,CE314
1301CE29,6,6,CE318
1301CE29,6,6,CE320
1301CE29,6,6,CE324
1301CE29,6,6,CE392
1301CE29,6,6,CE394
1301CE04,6,6,HS302
1301CE04,6,6,CE314
1301CE04,6,6,CE318
1301CE04,6,6,CE320
1301CE04,6,6,CE324
1301CE04,6,6,CE392
1301CE04,6,6,CE394
1401CE12,4,4,CS244
1401CE12,4,4,CE214
1401CE12,4,4,CE216
1401CE12,4,4,CE218
1401CE12,4,4,CE220
1401CE12,4,4,CE292
1301ME10,6,6,ME312
1301ME10,6,6,ME314
1301ME10,6,6,ME332
1301ME10,6,6,ME396
1201MM13,8,8,MM510
1201MM13,8,8,MM512
1201MM13,8,8,MM432
1201MM01,8,8,MM510
1201MM01,8,8,MM512
1201MM01,8,8,MM432
1401ME20,4,4,CS244
1401ME20,4,4,ME208
1401ME20,4,4,ME214
1401ME20,4,4,ME216
1401ME20,4,4,ME292
1301EE44,6,6,HS331
1301EE44,6,6,EE305
1301EE44,6,6,EE309
1301EE44,6,6,EE311
1301EE44,6,6,EE320
1301EE44,6,6,EE321
1301EE44,6,6,EE341
1301EE44,6,6,EE382
1412CH13,4,4,CH607
1412CH13,4,4,CH606
1412CH13,4,4,CH522
1412CH13,4,4,CH592
1411ME13,4,4,ME604
1401ME31,4,4,CS244
1401ME31,4,4,ME208
1401ME31,4,4,ME214
1401ME31,4,4,ME216
1401ME31,4,4,ME292
1401AI05,4,4,HS202
1401AI05,4,4,CS249
1401AI05,4,4,CS250
1401AI05,4,4,CS259
1401AI05,4,4,CS260
1401AI05,4,4,CS267
1401AI05,4,4,CS277
1401AI05,4,4,MA225
1301EE59,6,6,EE305
1301EE59,6,6,EE309
1301EE59,6,6,EE311
1301EE59,6,6,EE320
1301EE59,6,6,EE321
1301EE59,6,6,EE341
1301EE59,6,6,EE382
1401ME84,4,4,HS202
1401ME84,4,4,CS244
1401ME84,4,4,ME208
1401ME84,4,4,ME214
1401ME84,4,4,ME216
1401ME84,4,4,ME292
1411CE17,4,4,CE606
1301CE45,6,6,CE314
1301CE45,6,6,CE318
1301CE45,6,6,CE320
1301CE45,6,6,CE324
1301CE45,6,6,CE392
1301CE45,6,6,CE394
1301CB36,6,6,CB424
1301CB36,6,6,HS341
1301CB36,6,6,CB302
1301CB36,6,6,CB304
1301CB36,6,6,CB306
1301CB36,6,6,CB308
1301CB36,6,6,CB310
1512CH25,2,2,CH422
1512CH25,2,2,CH424
1512CH25,2,2,CH426
1512CH25,2,2,CH428
1512CH25,2,2,CH432
1512CH25,2,2,CH434
1512CH25,2,2,CH440
1411ME04,4,4,ME604
1512MA23,2,2,MA422
1512MA23,2,2,MA424
1512MA23,2,2,MA426
1512MA23,2,2,MA428
1512MA23,2,2,MA430
1411EE05,4,4,EE596
1201CS19,8,8,CS551
1201CS19,8,8,CS508
1201CS19,8,8,CS568
1201CS19,8,8,CS492
1201CB46,8,8,CB504
1201CB46,8,8,CB502
1201CB46,8,8,CB506
1201CB46,8,8,CB402
1301ME69,6,6,ME312
1301ME69,6,6,ME314
1301ME69,6,6,ME332
1301ME69,6,6,ME396
1401ME23,4,4,HS202
1401ME23,4,4,CS244
1401ME23,4,4,ME208
1401ME23,4,4,ME214
1401ME23,4,4,ME216
1401ME23,4,4,ME292
1412CH29,4,4,CH607
1412CH29,4,4,CH604
1412CH29,4,4,CH522
1412CH29,4,4,CH592
1412CH05,4,4,CH607
1412CH05,4,4,CH604
1412CH05,4,4,CH522
1412CH05,4,4,CH592
1201MM14,8,8,MM510
1201MM14,8,8,MM512
1201MM14,8,8,MM432
1301ME43,6,6,ME312
1301ME43,6,6,ME314
1301ME43,6,6,ME332
1301ME43,6,6,ME396
1512PH11,2,2,PH420
1512PH11,2,2,PH422
1512PH11,2,2,PH424
1512PH11,2,2,PH426
1512PH11,2,2,PH428
1512PH11,2,2,PH440
1401ME83,4,4,HS202
1401ME83,4,4,CS244
1401ME83,4,4,ME208
1401ME83,4,4,ME214
1401ME83,4,4,ME216
1401ME83,4,4,ME292
1301CE09,6,6,CE314
1301CE09,6,6,CE318
1301CE09,6,6,CE320
1301CE09,6,6,CE324
1301CE09,6,6,CE392
1301CE09,6,6,CE394
1401MM38,4,4,HS202
1401MM38,4,4,CS244
1401MM38,4,4,MM202
1401MM38,4,4,MM204
1401MM38,4,4,MM206
1401MM38,4,4,MM210
1401ME17,4,4,HS202
1401ME17,4,4,PH203
1401ME17,4,4,ME208
1401ME17,4,4,ME214
1401ME17,4,4,ME216
1401ME17,4,4,ME292
1411MC04,4,4,MA604
1401ME63,4,4,PH203
1401ME63,4,4,ME208
1401ME63,4,4,ME214
1401ME63,4,4,ME216
1401ME63,4,4,ME292
1301CE66,6,6,CE314
1301CE66,6,6,CE318
1301CE66,6,6,CE320
1301CE66,6,6,CE324
1301CE66,6,6,CE392
1301CE66,6,6,CE394
1512CH42,2,2,CH422
1512CH42,2,2,CH424
1512CH42,2,2,CH426
1512CH42,2,2,CH428
1512CH42,2,2,CH432
1512CH42,2,2,CH434
1512CH42,2,2,CH440
1512MA14,2,2,MA422
1512MA14,2,2,MA424
1512MA14,2,2,MA426
1512MA14,2,2,MA428
1512MA14,2,2,MA430
1401AI34,4,4,HS202
1401AI34,4,4,CS249
1401AI34,4,4,CS250
1401AI34,4,4,CS259
1401AI34,4,4,CS260
1401AI34,4,4,CS267
1401AI34,4,4,CS277
1401AI34,4,4,MA225
1512CH11,2,2,CH422
1512CH11,2,2,CH424
1512CH11,2,2,CH426
1512CH11,2,2,CH428
1512CH11,2,2,CH432
1512CH11,2,2,CH434
1512CH11,2,2,CH440
1401MC51,4,4,HS202
1401MC51,4,4,CS244
1401MC51,4,4,MA216
1401MC51,4,4,MA218
1401MC51,4,4,MA220
1401MC51,4,4,MA225
1401MC51,4,4,MA227
1301CB15,6,6,CB424
1301CB15,6,6,HS331
1301CB15,6,6,CB302
1301CB15,6,6,CB304
1301CB15,6,6,CB306
1301CB15,6,6,CB308
1301CB15,6,6,CB310
1401PH08,4,4,EP202
1401PH08,4,4,EP204
1401PH08,4,4,EP206
1401PH08,4,4,EP208
1401PH08,4,4,EP262
1401PH08,4,4,EP264
1401EE56,4,4,HS202
1401EE56,4,4,CS244
1401EE56,4,4,EE203
1401EE56,4,4,EE204
1401EE56,4,4,EE205
1401EE56,4,4,EE280
1401EE56,4,4,EE281
1401EE56,4,4,MA225
1401EE65,4,4,PH201
1401EE65,4,4,EE203
1401EE65,4,4,EE204
1401EE65,4,4,EE205
1401EE65,4,4,EE280
1401EE65,4,4,EE281
1401EE65,4,4,MA225
1301CE57,6,6,CE314
1301CE57,6,6,CE318
1301CE57,6,6,CE320
1301CE57,6,6,CE324
1301CE57,6,6,CE392
1301CE57,6,6,CE394
1301ME63,6,6,HS331
1301ME63,6,6,ME312
1301ME63,6,6,ME314
1301ME63,6,6,ME332
1301ME63,6,6,ME396
1411CS14,4,4,CS696
1301ME36,6,6,ME312
1301ME36,6,6,ME314
1301ME36,6,6,ME332
1301ME36,6,6,ME396
1301ME32,6,6,ME312
1301ME32,6,6,ME314
1301ME32,6,6,ME332
1301ME32,6,6,ME396
1401MC56,4,4,HS202
1401MC56,4,4,CS244
1401MC56,4,4,MA216
1401MC56,4,4,MA218
1401MC56,4,4,MA220
1401MC56,4,4,MA225
1401MC56,4,4,MA227
1401MC58,4,4,HS202
1401MC58,4,4,CS244
1401MC58,4,4,MA216
1401MC58,4,4,MA218
1401MC58,4,4,MA220
1401MC58,4,4,MA225
1401MC58,4,4,MA227
1301CB37,6,6,CB424
1301CB37,6,6,HS341
1301CB37,6,6,CB302
1301CB37,6,6,CB304
1301CB37,6,6,CB306
1301CB37,6,6,CB308
1301CB37,6,6,CB310
1301ME21,6,6,ME312
1301ME21,6,6,ME314
1301ME21,6,6,ME332
1301ME21,6,6,ME396
1401MC53,4,4,HS202
1401MC53,4,4,CS244
1401MC53,4,4,MA216
1401MC53,4,4,MA218
1401MC53,4,4,MA220
1401MC53,4,4,MA225
1401MC53,4,4,MA227
1301ME70,6,6,ME312
1301ME70,6,6,ME314
1301ME70,6,6,ME332
1301ME70,6,6,ME396
1401CE04,4,4,CS244
1401CE04,4,4,CE214
1401CE04,4,4,CE216
1401CE04,4,4,CE218
1401CE04,4,4,CE220
1401CE04,4,4,CE292
1512MA09,2,2,MA422
1512MA09,2,2,MA424
1512MA09,2,2,MA426
1512MA09,2,2,MA428
1512MA09,2,2,MA430
1301CE33,6,6,CE314
1301CE33,6,6,CE318
1301CE33,6,6,CE320
1301CE33,6,6,CE324
1301CE33,6,6,CE392
1301CE33,6,6,CE394
1512MA12,2,2,MA422
1512MA12,2,2,MA424
1512MA12,2,2,MA426
1512MA12,2,2,MA428
1512MA12,2,2,MA430
1512PH19,2,2,PH420
1512PH19,2,2,PH422
1512PH19,2,2,PH424
1512PH19,2,2,PH426
1512PH19,2,2,PH428
1512PH19,2,2,PH440
1401MC55,4,4,HS212
1401MC55,4,4,CS244
1401MC55,4,4,MA216
1401MC55,4,4,MA218
1401MC55,4,4,MA220
1401MC55,4,4,MA225
1401MC55,4,4,MA227
1512MA02,2,2,MA422
1512MA02,2,2,MA424
1512MA02,2,2,MA426
1512MA02,2,2,MA428
1512MA02,2,2,MA430
1512MA30,2,2,MA422
1512MA30,2,2,MA424
1512MA30,2,2,MA426
1512MA30,2,2,MA428
1512MA30,2,2,MA430
1512MA29,2,2,MA422
1512MA29,2,2,MA424
1512MA29,2,2,MA426
1512MA29,2,2,MA428
1512MA29,2,2,MA430
1401MC49,4,4,CS244
1401MC49,4,4,MA216
1401MC49,4,4,MA218
1401MC49,4,4,MA220
1401MC49,4,4,MA225
1401MC49,4,4,MA227
1512MA27,2,2,MA422
1512MA27,2,2,MA424
1512MA27,2,2,MA426
1512MA27,2,2,MA428
1512MA27,2,2,MA430
1401EE60,4,4,HS202
1401EE60,4,4,CS244
1401EE60,4,4,EE203
1401EE60,4,4,EE204
1401EE60,4,4,EE205
1401EE60,4,4,EE280
1401EE60,4,4,EE281
1401EE60,4,4,MA225
1512MA26,2,2,MA422
1512MA26,2,2,MA424
1512MA26,2,2,MA426
1512MA26,2,2,MA428
1512MA26,2,2,MA430
1401CE26,4,4,CS244
1401CE26,4,4,CE214
1401CE26,4,4,CE216
1401CE26,4,4,CE218
1401CE26,4,4,CE220
1401CE26,4,4,CE292
1401MC54,4,4,CS244
1401MC54,4,4,MA216
1401MC54,4,4,MA218
1401MC54,4,4,MA220
1401MC54,4,4,MA225
1401MC54,4,4,MA227
1401AI40,4,4,HS202
1401AI40,4,4,CS249
1401AI40,4,4,CS250
1401AI40,4,4,CS259
1401AI40,4,4,CS260
1401AI40,4,4,CS267
1401AI40,4,4,CS277
1401AI40,4,4,MA225
1301ME78,6,6,ME312
1301ME78,6,6,ME314
1301ME78,6,6,ME332
1301ME78,6,6,ME396
1401EE09,4,4,CS244
1401EE09,4,4,EE203
1401EE09,4,4,EE204
1401EE09,4,4,EE205
1401EE09,4,4,EE280
1401EE09,4,4,EE281
1401EE09,4,4,MA225
1512MA18,2,2,MA422
1512MA18,2,2,MA424
1512MA18,2,2,MA426
1512MA18,2,2,MA428
1512MA18,2,2,MA430
1401PH24,4,4,HS202
1401PH24,4,4,EP202
1401PH24,4,4,EP204
1401PH24,4,4,EP206
1401PH24,4,4,EP208
1401PH24,4,4,EP262
1401PH24,4,4,EP264
1301CB48,6,6,CB424
1301CB48,6,6,HS302
1301CB48,6,6,CB302
1301CB48,6,6,CB304
1301CB48,6,6,CB306
1301CB48,6,6,CB308
1301CB48,6,6,CB310
1512MA08,2,2,MA422
1512MA08,2,2,MA424
1512MA08,2,2,MA426
1512MA08,2,2,MA428
1512MA08,2,2,MA430
1401ME58,4,4,HS202
1401ME58,4,4,CS244
1401ME58,4,4,ME208
1401ME58,4,4,ME214
1401ME58,4,4,ME216
1401ME58,4,4,ME292
1411ME05,4,4,ME604
1401ME70,4,4,CS244
1401ME70,4,4,ME208
1401ME70,4,4,ME214
1401ME70,4,4,ME216
1401ME70,4,4,ME292
1411ME06,4,4,ME604
1301EE13,6,6,HS341
1301EE13,6,6,EE305
1301EE13,6,6,EE309
1301EE13,6,6,EE311
1301EE13,6,6,EE320
1301EE13,6,6,EE321
1301EE13,6,6,EE341
1301EE13,6,6,EE382
1512MA25,2,2,MA422
1512MA25,2,2,MA424
1512MA25,2,2,MA426
1512MA25,2,2,MA428
1512MA25,2,2,MA430
1301ME53,6,6,HS331
1301ME53,6,6,ME312
1301ME53,6,6,ME314
1301ME53,6,6,ME332
1301ME53,6,6,ME396
1301ME11,6,6,ME312
1301ME11,6,6,ME314
1301ME11,6,6,ME332
1301ME11,6,6,ME396
1201CE43,8,8,CE568
1201CE43,8,8,CE528
1201CE43,8,8,CE496
1512MA11,2,2,MA422
1512MA11,2,2,MA424
1512MA11,2,2,MA426
1512MA11,2,2,MA428
1512MA11,2,2,MA430
1512MA06,2,2,MA422
1512MA06,2,2,MA424
1512MA06,2,2,MA426
1512MA06,2,2,MA428
1512MA06,2,2,MA430
1401PH13,4,4,EP202
1401PH13,4,4,EP204
1401PH13,4,4,EP206
1401PH13,4,4,EP208
1401PH13,4,4,EP262
1401PH13,4,4,EP264
1512CH12,2,2,CH422
1512CH12,2,2,CH424
1512CH12,2,2,CH426
1512CH12,2,2,CH428
1512CH12,2,2,CH432
1512CH12,2,2,CH434
1512CH12,2,2,CH440
1411CS07,4,4,CS696
1401PH03,4,4,HS202
1401PH03,4,4,EP202
1401PH03,4,4,EP204
1401PH03,4,4,EP206
1401PH03,4,4,EP208
1401PH03,4,4,EP262
